"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3DD.0078D46372","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:28:33 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46372","Observation","BCC - BON PH2 Corner Collector","4/27/2024","","","BCC","4/27/2024 7:36:11 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46372","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 11:39:12 AM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46373","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:28:52 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46373","Observation","BCC - BON PH2 Corner Collector","4/30/2024","","","BCC","4/30/2024 1:52:24 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46374","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:30:14 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46375","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:29:54 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46376","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:32:06 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46376","Observation","BCC - BON PH2 Corner Collector","5/1/2024","","","BCC","5/1/2024 7:11:42 AM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46377","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:21:52 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46378","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:25:29 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46379","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:34:06 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4637A","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:18:38 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4637A","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 7:07:02 AM","04","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637A","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 7:07:02 AM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637B","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:29:50 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4637B","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 8:07:41 AM","04","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637B","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 8:07:41 AM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637B","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 8:07:41 AM","0B","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637C","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:33:42 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4637C","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 11:36:07 AM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637C","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 11:36:07 AM","06","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637D","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:23:27 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4637D","Observation","BCC - BON PH2 Corner Collector","4/29/2024","","","BCC","4/29/2024 8:34:11 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637E","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:25:46 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4637E","Observation","GOJ - Little Goose Dam Juvenile","4/19/2024","","","GOJ","4/19/2024 11:31:37 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637E","Observation","GOJ - Little Goose Dam Juvenile","4/19/2024","","","GOJ","4/19/2024 11:31:38 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637E","Observation","GOJ - Little Goose Dam Juvenile","4/19/2024","","","GOJ","4/19/2024 11:31:40 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637E","Observation","GOJ - Little Goose Dam Juvenile","4/19/2024","","","GOJ","4/19/2024 11:31:43 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637E","Observation","GOJ - Little Goose Dam Juvenile","4/19/2024","","","GOJ","4/19/2024 11:31:45 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4637F","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:31:59 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46380","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:18:32 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46380","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 6:05:59 PM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46380","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 6:05:59 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46380","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 6:05:59 PM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46381","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:18:45 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46382","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:29:25 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/16/2024","","","GOJ","4/16/2024 10:33:25 PM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/16/2024","","","GOJ","4/16/2024 10:33:27 PM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/16/2024","","","GOJ","4/16/2024 10:33:31 PM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/16/2024","","","GOJ","4/16/2024 10:33:32 PM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/16/2024","","","GOJ","4/16/2024 10:33:33 PM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/16/2024","","","GOJ","4/16/2024 10:33:34 PM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:20 AM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:20 AM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:21 AM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:21 AM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:25 AM","21","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:25 AM","22","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GOJ - Little Goose Dam Juvenile","4/17/2024","","","GOJ","4/17/2024 3:14:25 AM","23","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 2:33:29 PM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 2:33:30 PM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 2:33:30 PM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 7:03:25 AM","C5","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 7:29:15 AM","C4","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 7:54:01 AM","C4","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 8:14:08 AM","C5","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 8:14:10 AM","C4","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 9:06:00 AM","C6","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46382","Observation","TWX - Estuary Towed Array (Exp.)","5/3/2024","","","TWX","5/3/2024 9:08:27 AM","C6","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46383","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:21:55 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46384","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:29:40 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46385","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:25:02 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46386","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:25:22 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46387","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:34:22 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46387","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 2:25:34 PM","04","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46387","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 2:25:34 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46388","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:30:43 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46388","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 3:25:11 PM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46388","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 3:25:11 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46388","Observation","GRS - Lower Granite Dam Spillway","4/14/2024","","","GRS","4/14/2024 3:25:11 PM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:24:56 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 9:15:20 PM","01","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 9:15:22 PM","02","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 9:15:25 PM","03","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 10:34:24 PM","A1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 10:34:24 PM","A2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 10:34:30 PM","11","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 10:34:31 PM","12","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 10:34:37 PM","81","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46389","Observation","GRJ - Lower Granite Dam Juvenile","4/15/2024","","","GRJ","4/15/2024 10:34:38 PM","82","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4638A","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:22:52 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4638B","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:30:52 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4638C","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:28:21 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4638C","Observation","BCC - BON PH2 Corner Collector","4/26/2024","","","BCC","4/26/2024 1:22:03 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4638D","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:31:48 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4638E","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:19:43 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D4638F","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:28:17 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46390","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:19:58 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46391","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:24:02 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46392","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:29:33 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 9:20:11 PM","01","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 9:20:13 PM","02","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 9:20:16 PM","03","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:50:43 PM","B1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:50:43 PM","B2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:50:49 PM","11","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:50:49 PM","12","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:50:57 PM","81","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46392","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:50:57 PM","82","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46393","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:28:06 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46394","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:22:27 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46395","Mark","DWOR - Dworshak National Fish Hatchery","1/3/2024","CLEARC - Clear Creek","4/11/2024","DWOR","1/3/2024 7:24:34 AM","NA","0","Steelhead","Hatchery Reared","CLEARC","4/11/2024 7:00:00 AM","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:19 PM","01","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:20 PM","01","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:24 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:25 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:29 PM","03","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:34 PM","04","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:47:35 PM","04","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:52:16 PM","A1","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:52:17 PM","A2","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:52:17 PM","A3","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46395","Observation","B2J - Bonneville PH2 Juvenile","4/28/2024","","","B2J","4/28/2024 10:52:18 PM","A4","150","Steelhead","Hatchery Reared","","","1"
